,True_value,Prediction_value,method
325,0.5756859999999999,0.4876343478593901,LGB
326,0.028322000000000003,0.06607540920436036,LGB
327,0.31495700000000004,0.47459400231323673,LGB
328,0.497911,0.7350528257223812,LGB
329,0.709442,0.5026108190508746,LGB
330,1.0,0.9804870519828714,LGB
331,1.0,0.9783279286314962,LGB
332,0.773146,0.7239954389181674,LGB
333,0.6454989999999999,0.6323280908686226,LGB
334,1.0,0.9824665139205147,LGB
335,0.0,0.013004907645147983,LGB
336,0.314346,0.4149650568582574,LGB
337,0.9964940000000001,0.9771093403091481,LGB
338,0.73887,0.9692467245939309,LGB
339,0.624318,0.6941849442360455,LGB
340,0.901374,0.9385061334764203,LGB
341,1.0,0.9817972716644597,LGB
342,0.268816,0.4828744235913556,LGB
343,0.280948,0.5259037342277306,LGB
344,0.053609000000000004,0.03281569935776303,LGB
345,0.9667969999999999,0.9529322594150066,LGB
346,0.779944,0.8489027004000205,LGB
347,0.977433,0.980452999746282,LGB
348,0.965492,0.9195206181700705,LGB
349,1.0,0.9873136872650795,LGB
350,0.922855,0.9576473819797244,LGB
351,0.440212,0.7202563639092197,LGB
352,0.107954,0.3175302364681074,LGB
353,0.787597,0.7496938454195975,LGB
354,0.817067,0.8039842910564399,LGB
355,0.010058,0.029216538580662615,LGB
356,0.9693709999999999,0.7841671938390812,LGB
357,0.457388,0.5114775978873123,LGB
358,0.04743,0.46899905844846684,LGB
359,0.12382699999999999,0.16382621097599395,LGB
360,0.706901,0.8009968463698629,LGB
361,0.728306,0.8319050526402704,LGB
362,0.9700190000000001,0.9277218518708483,LGB
363,0.8936139999999999,0.9012880725264744,LGB
364,0.9567260000000001,0.9525127565404282,LGB
365,0.9351780000000001,0.9350910520145113,LGB
366,0.7474430000000001,0.8071883501353082,LGB
367,0.909091,0.9262848882234049,LGB
368,0.461348,0.30923742975909146,LGB
369,1.0,0.9607699326494322,LGB
370,0.14177599999999999,0.14393533740528072,LGB
371,0.781894,0.6982984505329908,LGB
372,0.8960879999999999,0.894700740000508,LGB
373,0.302795,0.4439474025029957,LGB
374,0.069008,0.04172699042459066,LGB
375,0.9478559999999999,0.9002434512006279,LGB
376,0.949694,0.9308951875740309,LGB
377,0.269337,0.21080156668551156,LGB
