,True_value,Prediction_value,method
322,0.912367,0.9119088053703308,XGB
323,0.0,0.051920656114816666,XGB
324,0.923882,0.9689344167709351,XGB
325,0.5756859999999999,0.41450566053390503,XGB
326,0.028322000000000003,0.07072339951992035,XGB
327,0.31495700000000004,0.5101360082626343,XGB
328,0.497911,0.7131174802780151,XGB
329,0.709442,0.5209078192710876,XGB
330,1.0,0.9877667427062988,XGB
331,1.0,0.9778785705566406,XGB
332,0.773146,0.7405251264572144,XGB
333,0.6454989999999999,0.6134898066520691,XGB
334,1.0,0.9802102446556091,XGB
335,0.0,0.011111953295767307,XGB
336,0.314346,0.4123162627220154,XGB
337,0.9964940000000001,0.9808505773544312,XGB
338,0.73887,0.9487759470939636,XGB
339,0.624318,0.6352716088294983,XGB
340,0.901374,0.9465914368629456,XGB
341,1.0,0.9712315201759338,XGB
342,0.268816,0.41878095269203186,XGB
343,0.280948,0.4797557592391968,XGB
344,0.053609000000000004,0.03929400071501732,XGB
345,0.9667969999999999,0.9554135203361511,XGB
346,0.779944,0.8713439106941223,XGB
347,0.977433,0.9809086322784424,XGB
348,0.965492,0.9289543032646179,XGB
349,1.0,0.9824362993240356,XGB
350,0.922855,0.9520127773284912,XGB
351,0.440212,0.7021859288215637,XGB
352,0.107954,0.2699933350086212,XGB
353,0.787597,0.7641980648040771,XGB
354,0.817067,0.8233539462089539,XGB
355,0.010058,0.03958537057042122,XGB
356,0.9693709999999999,0.8438941836357117,XGB
357,0.457388,0.5049335360527039,XGB
358,0.04743,0.15630730986595154,XGB
359,0.12382699999999999,0.22976836562156677,XGB
360,0.706901,0.7426326274871826,XGB
361,0.728306,0.7948747873306274,XGB
362,0.9700190000000001,0.9412662386894226,XGB
363,0.8936139999999999,0.8922852277755737,XGB
364,0.9567260000000001,0.9488862752914429,XGB
365,0.9351780000000001,0.9266895651817322,XGB
366,0.7474430000000001,0.7989709973335266,XGB
367,0.909091,0.9271002411842346,XGB
368,0.461348,0.33874982595443726,XGB
369,1.0,0.9456824660301208,XGB
370,0.14177599999999999,0.14752158522605896,XGB
371,0.781894,0.7035935521125793,XGB
372,0.8960879999999999,0.8339555859565735,XGB
373,0.302795,0.3307216465473175,XGB
374,0.069008,0.04969330132007599,XGB
375,0.9478559999999999,0.9446448683738708,XGB
376,0.949694,0.9414410591125488,XGB
377,0.269337,0.19032686948776245,XGB
378,0.337588,0.3593714237213135,XGB
379,0.964304,0.9744439721107483,XGB
380,0.418782,0.34367668628692627,XGB
381,0.8978010000000001,0.7948747873306274,XGB
382,1.0,0.9844510555267334,XGB
383,0.891443,0.9198637008666992,XGB
384,0.22869299999999998,0.1693725883960724,XGB
385,0.7585529999999999,0.8980414867401123,XGB
386,0.09579299999999999,0.1688966453075409,XGB
387,0.8807219999999999,0.9161200523376465,XGB
388,0.590406,0.5727865695953369,XGB
389,0.107676,0.04451877251267433,XGB
390,0.11908099999999999,0.22093665599822998,XGB
391,0.812828,0.8532944321632385,XGB
392,0.6464880000000001,0.45501449704170227,XGB
393,0.92585,0.9327216148376465,XGB
394,0.006778,0.024297939613461494,XGB
395,0.9414,0.8572157025337219,XGB
396,0.94884,0.9059117436408997,XGB
397,0.503417,0.5563528537750244,XGB
398,0.715828,0.7284514904022217,XGB
399,0.9236059999999999,0.9837377071380615,XGB
400,0.5634239999999999,0.6228647232055664,XGB
401,0.5597489999999999,0.6241341233253479,XGB
402,0.437312,0.21115383505821228,XGB
403,0.739799,0.8383138179779053,XGB
404,0.689307,0.662114679813385,XGB
405,0.842809,0.923306405544281,XGB
406,0.811013,0.7367479205131531,XGB
407,0.056492999999999995,0.11456004530191422,XGB
408,0.243556,0.33668896555900574,XGB
409,0.6858489999999999,0.7703062891960144,XGB
410,0.992836,0.9882517457008362,XGB
411,0.5436300000000001,0.48241615295410156,XGB
412,1.0,0.9388167858123779,XGB
413,0.993923,0.9883687496185303,XGB
414,0.554558,0.8142022490501404,XGB
415,0.8942950000000001,0.9072430729866028,XGB
416,0.996142,0.9650877118110657,XGB
417,0.651119,0.69855797290802,XGB
418,0.920319,0.9208461046218872,XGB
419,0.776456,0.8226325511932373,XGB
420,0.050606,0.08242930471897125,XGB
421,0.842218,0.8492388129234314,XGB
422,1.0,0.9901738166809082,XGB
423,0.893174,0.8959594964981079,XGB
424,0.44184799999999996,0.41534605622291565,XGB
425,0.780213,0.8253021836280823,XGB
426,0.12593800000000002,0.707310140132904,XGB
427,0.96693,0.9372850060462952,XGB
428,0.084398,0.07663153856992722,XGB
429,0.96529,0.9345712661743164,XGB
430,0.993511,0.984024167060852,XGB
431,0.149446,0.1144341379404068,XGB
432,0.434992,0.4658050537109375,XGB
433,0.520976,0.5140613317489624,XGB
434,0.072244,0.18278126418590546,XGB
435,0.21475999999999998,0.12135667353868484,XGB
436,0.985168,0.9504228830337524,XGB
437,0.000678,0.040900204330682755,XGB
438,0.832882,0.9045974612236023,XGB
439,0.064542,0.14076627790927887,XGB
440,0.9936530000000001,0.9317576885223389,XGB
441,1.0,0.9853113889694214,XGB
442,1.0,0.989498496055603,XGB
443,0.586016,0.5867961049079895,XGB
444,0.43557299999999993,0.3752012848854065,XGB
445,0.967414,0.9492417573928833,XGB
446,0.918343,0.9466014504432678,XGB
447,0.7658010000000001,0.7755569815635681,XGB
448,1.0,0.9916346073150635,XGB
449,0.38206999999999997,0.42242249846458435,XGB
450,0.621502,0.6040503978729248,XGB
451,0.647368,0.6300820708274841,XGB
452,1.0,0.9837775230407715,XGB
453,0.9105979999999999,0.89012211561203,XGB
454,0.736286,0.9054767489433289,XGB
455,0.759865,0.7388777732849121,XGB
456,0.9890190000000001,0.9861471056938171,XGB
457,1.0,0.9538133144378662,XGB
458,1.0,0.9847790598869324,XGB
459,1.0,0.9306885004043579,XGB
460,1.0,0.9897162318229675,XGB
461,1.0,0.9866785407066345,XGB
462,1.0,0.9846969842910767,XGB
463,0.674678,0.6202110052108765,XGB
464,0.0,0.022264640778303146,XGB
465,0.916999,0.9140613675117493,XGB
466,0.103245,0.08832361549139023,XGB
467,0.981074,0.9932231903076172,XGB
468,0.344939,0.2386791855096817,XGB
469,0.076038,0.05674077570438385,XGB
470,0.985875,0.9719759225845337,XGB
471,0.0,0.04996185004711151,XGB
472,0.731665,0.6220693588256836,XGB
473,0.9182389999999999,0.9739753603935242,XGB
474,0.990347,0.9845649003982544,XGB
475,0.48288000000000003,0.39622020721435547,XGB
476,0.8244370000000001,0.6096451878547668,XGB
477,0.041455,0.042697299271821976,XGB
478,0.570044,0.5828614830970764,XGB
479,0.67833,0.7893453240394592,XGB
480,0.8332069999999999,0.8427024483680725,XGB
481,0.5989359999999999,0.6849996447563171,XGB
482,0.689176,0.6730191111564636,XGB
483,0.612287,0.7761693596839905,XGB
484,0.526098,0.4363459050655365,XGB
485,0.915651,0.8866322040557861,XGB
486,0.460815,0.42980772256851196,XGB
487,0.327474,0.36687663197517395,XGB
488,0.8978010000000001,0.8827900290489197,XGB
489,0.583282,0.6709151864051819,XGB
490,0.77084,0.884809136390686,XGB
491,0.658507,0.5275360345840454,XGB
492,0.367199,0.6849254965782166,XGB
493,1.0,0.9883301258087158,XGB
494,0.006412,0.03106049634516239,XGB
